State_abb,State,Date,Lat,Lon,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
MO,Missouri,4/26/2020,38.31751803,-92.23272099,6935,281,0,6654,118.3556972,67218,850,4.051910598,1147.171342,12.25666907
MS,Mississippi,4/26/2020,32.7916758,-89.59222971,5718,221,0,5497,197.4988999,58957,996,3.864987758,2036.366324,17.41867786
MT,Montana,4/26/2020,46.72012955,-109.8300491,445,14,339,431,51.38645268,12497,61,3.146067416,1443.093257,13.70786517
NC,North Carolina,4/26/2020,35.58550831,-79.41116704,8768,305,0,8463,88.40603456,105265,456,3.478558394,1061.366472,5.200729927
ND,North Dakota,4/26/2020,47.37902286,-100.2796649,803,16,310,787,132.4169137,19350,70,1.99252802,3190.868345,8.717310087
NE,Nebraska,4/26/2020,41.11807146,-98.34769384,2719,50,0,2669,178.2632868,19973,0,1.838911364,1309.47136,0
NH,New Hampshire,4/26/2020,42.70899125,-70.33397717,1797,53,578,1744,135.3011863,17727,224,2.949360045,1334.715709,12.46521981
NJ,New Jersey,4/26/2020,39.45336282,-73.04163372,105498,5914,0,99584,1187.747616,213686,6722,5.605793475,2405.780556,6.371684771
NM,New Mexico,4/26/2020,34.54019139,-106.0212616,2660,93,614,2567,159.517083,51510,412,3.496240602,3088.994341,15.4887218
NV,Nevada,4/26/2020,37.86296131,-113.7655968,4539,205,0,4334,150.4625755,37208,0,4.516413307,1233.401962,0
NY,New York,4/26/2020,42.21578381,-74.85121939,282143,22009,23887,260134,1673.344295,777568,57103,7.800654278,4611.629483,20.23902773
OH,Ohio,4/26/2020,40.33910287,-82.8481382,15587,711,0,14876,139.4952147,111379,3115,4.561493552,996.7817746,19.98460255
OK,Oklahoma,4/26/2020,35.43674413,-96.89775959,3194,194,2080,3000,87.32421013,53084,637,6.073888541,1451.320717,19.94364433
OR,Oregon,4/26/2020,44.56902041,-121.6431079,2253,87,0,2166,56.22556509,47377,536,3.861517976,1182.334042,23.79050155
PA,Pennsylvania,4/26/2020,40.80076573,-77.5705728,41153,1793,0,39360,326.9355298,192935,2748,4.356912011,1532.75111,6.677520472
RI,Rhode Island,4/26/2020,39.28655632,-67.38505529,7129,215,410,6914,672.9528461,50891,576,3.01585075,4803.933692,8.079674569
SC,South Carolina,4/26/2020,33.95085889,-80.97276798,5253,166,3701,5087,104.2267075,49014,944,3.160098991,972.5048239,17.97068342
SD,South Dakota,4/26/2020,44.21049984,-99.08885116,2147,10,1223,2137,291.7547684,15596,128,0.465766185,2119.332728,5.961807173
TN,Tennessee,4/26/2020,35.52194555,-85.27287797,9189,177,4467,9012,139.9710492,141406,821,1.926216128,2153.960843,8.934595712
TX,Texas,4/26/2020,31.51025632,-98.252124,24153,638,9986,23515,105.083582,262816,1597,2.64149381,1143.445811,6.612015071
UT,Utah,4/26/2020,39.01014766,-109.6341111,3948,41,1399,3907,137.7586377,90206,329,1.038500507,3147.582489,8.333333333
VA,Virginia,4/26/2020,37.53729317,-78.35924335,12366,437,1717,11929,156.3885204,72178,1942,3.533883228,912.810175,15.70435064
VT,Vermont,4/26/2020,42.87171817,-70.66671244,843,46,1710,797,138.0629587,14682,37,5.456702254,2404.555586,4.389086595
WA,Washington,4/26/2020,46.70352869,-119.3591342,13319,737,0,12582,176.4245464,160324,455,5.533448457,2123.664613,3.416172385
WI,Wisconsin,4/26/2020,44.11921289,-89.35496561,5687,266,0,5421,109.9028306,62825,1376,4.677334271,1214.11031,24.19553367
WV,West Virginia,4/26/2020,38.85597718,-80.58995508,1010,32,439,978,76.34176318,32966,97,3.168316832,2491.764916,9.603960396
WY,Wyoming,4/26/2020,42.98141971,-107.2703275,491,7,321,484,98.7450728,8146,54,1.425661914,1638.243102,10.99796334
AK,Alaska,4/27/2020,59.47316558,-143.7430164,340,9,217,331,56.8800617,16177,14,2.647058824,2706.319877,4.117647059
AL,Alabama,4/27/2020,32.83959645,-86.60893133,6421,219,0,6202,136.9405214,73551,845,3.410683694,1568.620509,13.15994393
AR,Arkansas,4/27/2020,34.63985958,-91.74094536,3001,51,985,2950,115.9122713,39469,291,1.699433522,1524.472321,9.696767744
AZ,Arizona,4/27/2020,32.92311986,-109.0097148,6534,275,1383,6259,89.76856773,64811,1037,4.208754209,890.4179129,15.87082951
CA,California,4/27/2020,37.42948681,-120.2166639,43558,1725,0,41833,111.0929178,526084,4928,3.960236925,1341.755971,11.31365076
CO,Colorado,4/27/2020,38.64423049,-104.6355054,13441,688,2150,12753,237.1879926,59791,2410,5.118666766,1055.108048,17.93021353
CT,Connecticut,4/27/2020,41.08680019,-71.7886799,25269,1924,0,23345,708.7507962,79811,1766,7.614072579,2238.557513,6.988800507
DC,District of Columbia,4/27/2020,38.89907582,-77.02426894,3841,178,657,3663,544.2444835,18068,402,4.634209841,2560.116982,10.46602447
DE,Delaware,4/27/2020,38.62290881,-74.37552804,4034,120,911,3914,414.2687551,19249,317,2.974714923,1976.762337,7.858205255
FL,Florida,4/27/2020,28.67133583,-82.17483308,31532,1075,0,30457,148.5074418,344613,5155,3.409235063,1623.036758,16.34847139
GA,Georgia,4/27/2020,32.72528337,-83.33925179,23486,916,0,22570,231.6312229,123223,4359,3.900195861,1215.289712,18.55999319
HI,Hawaii,4/27/2020,19.9480403,-149.194191,606,14,482,592,42.803079,28483,68,2.310231023,2011.815345,11.22112211
IA,Iowa,4/27/2020,41.96197926,-93.1826175,5476,118,1900,5358,208.9507703,36090,286,2.15485756,1377.106154,5.222790358
ID,Idaho,4/27/2020,44.17976114,-114.5212755,1897,56,938,1841,117.7897258,19565,169,2.95202952,1214.842375,8.908803374
IL,Illinois,4/27/2020,39.79487369,-88.65905633,43903,1933,0,41970,374.0993364,214952,4595,4.402888185,1831.615164,10.46625515
IN,Indiana,4/27/2020,39.83630193,-86.16071339,15012,813,0,14199,229.4011883,81708,1446,5.415667466,1248.595277,9.632294165
KS,Kansas,4/27/2020,38.4593703,-97.57663526,3277,121,0,3156,134.3865543,26227,485,3.692401587,1075.543534,14.80012206
KY,Kentucky,4/27/2020,37.46646798,-84.8027482,4085,208,1501,3877,119.3291976,46558,1266,5.091799266,1360.031525,30.99143207
LA,Louisiana,4/27/2020,30.839563,-91.09947663,26773,1729,14927,25044,582.3678682,143036,1701,6.45799873,3111.327472,6.353415755
MA,Massachusetts,4/27/2020,40.98575192,-69.50445945,54938,2899,0,52039,800.4053748,236100,5104,5.276857549,3439.799574,9.290472897
MD,Maryland,4/27/2020,38.68546923,-76.02496138,18581,910,1177,17671,312.6359191,96665,3962,4.897475916,1626.443739,21.32285668
ME,Maine,4/27/2020,43.49941891,-67.76512376,1015,50,532,965,86.45611692,17799,159,4.926108374,1516.091059,15.66502463
MI,Michigan,4/27/2020,43.50200821,-84.31642408,37778,3315,8342,34463,474.1655819,193879,2757,8.774948383,2433.446685,7.297898248
MN,Minnesota,4/27/2020,45.20101058,-93.95300562,3602,272,1774,3330,72.81996003,58987,829,7.551360355,1192.512766,23.01499167
MO,Missouri,4/27/2020,38.31751803,-92.23272099,7120,283,0,6837,121.5129869,69748,679,3.974719101,1190.349411,9.536516854
MS,Mississippi,4/27/2020,32.7916758,-89.59222971,5911,227,0,5684,204.1650922,60788,1001,3.84029775,2099.608802,16.93452884
MT,Montana,4/27/2020,46.72012955,-109.8300491,448,14,339,434,51.73287821,12862,61,3.125,1485.241695,13.61607143
NC,North Carolina,4/27/2020,35.58550831,-79.41116704,8997,324,0,8673,90.71499691,107894,451,3.6012004,1087.874167,5.012782038
ND,North Dakota,4/27/2020,47.37902286,-100.2796649,867,17,326,850,142.9706902,20717,71,1.960784314,3416.290414,8.189158016
NE,Nebraska,4/27/2020,41.11807146,-98.34769384,3028,56,0,2972,198.5219685,21228,0,1.849405548,1391.751766,0
NH,New Hampshire,4/27/2020,42.70899125,-70.33397717,1864,60,777,1804,140.3458048,18751,238,3.21888412,1411.815551,12.76824034
NJ,New Jersey,4/27/2020,39.45336282,-73.04163372,109038,5938,0,103100,1227.602652,223144,6573,5.445807883,2512.263304,6.028173664
NM,New Mexico,4/27/2020,34.54019139,-106.0212616,2726,99,614,2627,163.4750257,53735,412,3.631694791,3222.424983,15.11371974
NV,Nevada,4/27/2020,37.86296131,-113.7655968,4734,206,0,4528,156.9265989,38186,0,4.351499789,1265.821526,0
NY,New York,4/27/2020,42.21578381,-74.85121939,288045,22269,23887,265776,1708.348099,805350,57103,7.731083685,4776.400011,19.824333
OH,Ohio,4/27/2020,40.33910287,-82.8481382,15972,728,0,15244,142.9407564,115783,3178,4.557976459,1036.195191,19.89732031
OK,Oklahoma,4/27/2020,35.43674413,-96.89775959,3254,195,2139,3059,88.96461483,53144,653,5.992624462,1452.961122,20.0676091
OR,Oregon,4/27/2020,44.56902041,-121.6431079,2311,92,0,2219,57.67300529,48964,546,3.980960623,1221.939001,23.62613587
PA,Pennsylvania,4/27/2020,40.80076573,-77.5705728,42616,1816,0,40800,338.558174,198593,2736,4.261310306,1577.700475,6.420123897
RI,Rhode Island,4/27/2020,39.28655632,-67.38505529,7439,226,433,7213,702.2157697,53403,691,3.038042748,5041.05777,9.288882914
SC,South Carolina,4/27/2020,33.95085889,-80.97276798,5498,174,3701,5324,109.0878427,50761,944,3.164787195,1007.167694,17.16987996
SD,South Dakota,4/27/2020,44.21049984,-99.08885116,2212,11,1257,2201,300.5875862,16274,135,0.497287523,2211.465813,6.103074141
TN,Tennessee,4/27/2020,35.52194555,-85.27287797,9667,181,4527,9486,147.2521637,148221,828,1.872349229,2257.770038,8.565221889
TX,Texas,4/27/2020,31.51025632,-98.252124,24967,651,10763,24316,108.6250897,276021,1542,2.607441823,1200.89742,6.176152521
UT,Utah,4/27/2020,39.01014766,-109.6341111,4123,41,1568,4082,143.8649602,95702,345,0.994421538,3339.355912,8.367693427
VA,Virginia,4/27/2020,37.53729317,-78.35924335,12970,449,1815,12521,164.0270992,76118,2014,3.461835004,962.6379908,15.52814187
VT,Vermont,4/27/2020,42.87171817,-70.66671244,851,46,0,805,139.3731647,14797,34,5.405405405,2423.389798,3.995299647
WA,Washington,4/27/2020,46.70352869,-119.3591342,13521,749,0,12772,179.1002547,170594,508,5.5395311,2259.70186,3.757118556
WI,Wisconsin,4/27/2020,44.11921289,-89.35496561,5912,272,0,5640,114.2510171,65146,1397,4.600811908,1258.96427,23.62990528
WV,West Virginia,4/27/2020,38.85597718,-80.58995508,1055,34,455,1021,79.74312886,39063,100,3.222748815,2952.612173,9.478672986
WY,Wyoming,4/27/2020,42.98141971,-107.2703275,502,7,334,495,100.9572842,8159,54,1.394422311,1640.857534,10.75697211
AK,Alaska,4/28/2020,59.47316558,-143.7430164,345,9,218,336,57.71653319,16256,10,2.608695652,2719.536126,2.898550725
AL,Alabama,4/28/2020,32.83959645,-86.60893133,6539,228,0,6311,139.4571047,73997,872,3.486771678,1578.132341,13.33537238
AR,Arkansas,4/28/2020,34.63985958,-91.74094536,3069,51,987,3018,118.5387406,40457,109,1.661779081,1562.633375,3.551645487
AZ,Arizona,4/28/2020,32.92311986,-109.0097148,6725,275,1418,6450,92.39265656,66543,1051,4.089219331,914.2133153,15.62825279
CA,California,4/28/2020,37.42948681,-120.2166639,44966,1779,0,43187,114.6839649,553409,4878,3.956322555,1411.447279,10.84819642
CO,Colorado,4/28/2020,38.64423049,-104.6355054,13879,706,2150,13173,244.9172048,63274,2438,5.086821817,1116.571166,17.56610707
CT,Connecticut,4/28/2020,41.08680019,-71.7886799,25997,2012,0,23985,729.1699097,79811,1758,7.739354541,2238.557513,6.762318729
DC,District of Columbia,4/28/2020,38.89907582,-77.02426894,3892,185,659,3707,551.4708487,18416,402,4.753340185,2609.426297,10.32887975
DE,Delaware,4/28/2020,38.62290881,-74.37552804,4162,125,996,4037,427.4136238,19616,325,3.003363767,2014.45114,7.808745795
FL,Florida,4/28/2020,28.67133583,-82.17483308,32138,1088,0,31050,151.3615427,356463,5211,3.385400461,1678.847147,16.21445018
GA,Georgia,4/28/2020,32.72528337,-83.33925179,24302,995,0,23307,239.6790419,127169,4681,4.094313225,1254.207229,19.26178915
HI,Hawaii,4/28/2020,19.9480403,-149.194191,607,16,488,591,42.87371114,29010,68,2.635914333,2049.038485,11.20263591
IA,Iowa,4/28/2020,41.96197926,-93.1826175,5868,127,2021,5741,223.9085318,38150,300,2.164280845,1455.710717,5.112474438
ID,Idaho,4/28/2020,44.17976114,-114.5212755,1897,56,983,1841,117.7897258,19895,169,2.95202952,1235.332944,8.908803374
IL,Illinois,4/28/2020,39.79487369,-88.65905633,45883,1983,0,43900,390.9710009,227628,4672,4.321862128,1939.627901,10.1824205
IN,Indiana,4/28/2020,39.83630193,-86.16071339,15961,844,0,15117,243.9030354,84476,1493,5.28788923,1290.893604,9.354050498
KS,Kansas,4/28/2020,38.4593703,-97.57663526,3473,126,0,3347,142.424322,27167,496,3.627987331,1114.092011,14.28160092
KY,Kentucky,4/28/2020,37.46646798,-84.8027482,4156,213,1511,3943,121.4032179,48474,1274,5.125120308,1416.000862,30.65447546
LA,Louisiana,4/28/2020,30.839563,-91.09947663,27068,1740,17303,25328,588.7847255,146989,1683,6.428254766,3197.31336,6.217674006
MA,Massachusetts,4/28/2020,40.98575192,-69.50445945,56462,3003,0,53459,822.6089095,244887,5237,5.318621374,3567.81956,9.27526478
MD,Maryland,4/28/2020,38.68546923,-76.02496138,19487,945,1263,18542,327.8798856,104976,4101,4.849386771,1766.281053,21.0447991
ME,Maine,4/28/2020,43.49941891,-67.76512376,1023,51,549,972,87.13754444,17807,161,4.985337243,1516.772487,15.73802542
MI,Michigan,4/28/2020,43.50200821,-84.31642408,38210,3407,8342,34803,479.5877729,157760,2667,8.916514002,1980.103822,6.979848207
MN,Minnesota,4/28/2020,45.20101058,-93.95300562,3811,286,1842,3525,77.0452159,61268,861,7.504591971,1238.626683,22.59249541
MO,Missouri,4/28/2020,38.31751803,-92.23272099,7305,343,0,6962,124.6702766,71106,679,4.6954141,1213.525624,9.295003422
MS,Mississippi,4/28/2020,32.7916758,-89.59222971,6094,229,0,5865,210.485886,63462,1060,3.757794552,2191.968378,17.39415819
MT,Montana,4/28/2020,46.72012955,-109.8300491,449,14,352,435,51.84835338,13033,61,3.118040089,1504.98795,13.5857461
NC,North Carolina,4/28/2020,35.58550831,-79.41116704,9428,340,0,9088,95.06068588,109920,473,3.606279168,1108.30193,5.016970725
ND,North Dakota,4/28/2020,47.37902286,-100.2796649,942,19,350,923,155.3383969,22434,77,2.016985138,3699.428447,8.174097665
NE,Nebraska,4/28/2020,41.11807146,-98.34769384,3358,56,0,3302,220.1574539,22363,0,1.667659321,1466.164723,0
NH,New Hampshire,4/28/2020,42.70899125,-70.33397717,1938,60,779,1878,145.9174731,19724,242,3.095975232,1485.075458,12.4871001
NJ,New Jersey,4/28/2020,39.45336282,-73.04163372,111188,6044,0,105144,1251.808394,227775,6407,5.4358384,2564.401347,5.76231248
NM,New Mexico,4/28/2020,34.54019139,-106.0212616,2825,99,650,2726,169.4119397,56615,412,3.504424779,3395.135209,14.5840708
NV,Nevada,4/28/2020,37.86296131,-113.7655968,4778,206,0,4494,155.7995384,38813,0,4.382978723,1286.605847,0
NY,New York,4/28/2020,42.21578381,-74.85121939,291996,22668,23887,269328,1731.780838,826095,57103,7.763120043,4899.435236,19.55608981
OH,Ohio,4/28/2020,40.33910287,-82.8481382,16325,753,0,15572,146.0999153,119391,3232,4.612557427,1068.484839,19.79785605
OK,Oklahoma,4/28/2020,35.43674413,-96.89775959,3281,197,2167,3084,89.70279694,53171,656,6.004266992,1453.699304,19.9939043
OR,Oregon,4/28/2020,44.56902041,-121.6431079,2354,92,0,2262,58.74610751,51198,554,3.908241291,1277.690405,23.53440952
PA,Pennsylvania,4/28/2020,40.80076573,-77.5705728,43558,1886,0,41672,346.0417905,203422,2800,4.329859039,1616.06394,6.428210662
RI,Rhode Island,4/28/2020,39.28655632,-67.38505529,7708,233,452,7475,727.6084357,55885,718,3.02283342,5275.349952,9.314997405
SC,South Carolina,4/28/2020,33.95085889,-80.97276798,5613,177,3701,5436,111.3696,50761,944,3.153393907,1007.167694,16.81810084
SD,South Dakota,4/28/2020,44.21049984,-99.08885116,2244,11,1316,2233,304.9360504,16375,150,0.490196078,2225.190653,6.684491979
TN,Tennessee,4/28/2020,35.52194555,-85.27287797,9918,184,4720,9734,151.0755105,154402,837,1.855212745,2351.921856,8.439201452
TX,Texas,4/28/2020,31.51025632,-98.252124,25321,666,11170,24655,110.165254,290517,1563,2.630227874,1263.965842,6.172741993
UT,Utah,4/28/2020,39.01014766,-109.6341111,4236,41,1641,4195,147.8079,100195,349,0.96789424,3496.131383,8.238904627
VA,Virginia,4/28/2020,37.53729317,-78.35924335,13538,460,1843,13078,171.2103986,80679,3298,3.397843108,1020.319379,24.36105776
VT,Vermont,4/28/2020,42.87171817,-70.66671244,855,47,0,808,140.0282677,15073,33,5.497076023,2468.591905,3.859649123
WA,Washington,4/28/2020,46.70352869,-119.3591342,13686,764,0,12922,181.285858,175477,536,5.582346924,2324.382471,3.916410931
WI,Wisconsin,4/28/2020,44.11921289,-89.35496561,6081,281,0,5800,117.5169884,67392,1415,4.620950502,1302.368834,23.26919914
WV,West Virginia,4/28/2020,38.85597718,-80.58995508,1063,34,455,1029,80.3478161,43039,100,3.198494826,3253.141728,9.407337723
WY,Wyoming,4/28/2020,42.98141971,-107.2703275,520,7,342,513,104.5772665,8167,54,1.346153846,1642.466415,10.38461538
AK,Alaska,4/29/2020,59.47316558,-143.7430164,351,9,228,342,58.72029899,17089,0,2.564102564,2858.892278,0
AL,Alabama,4/29/2020,32.83959645,-86.60893133,6750,242,0,6508,143.9570969,75827,911,3.585185185,1617.16071,13.4962963
AR,Arkansas,4/29/2020,34.63985958,-91.74094536,3127,57,1146,3070,120.7789645,40671,0,1.822833387,1570.899029,0
AZ,Arizona,4/29/2020,32.92311986,-109.0097148,6955,275,1450,6680,95.55255411,67438,1095,3.953989935,926.5094384,15.74406902
CA,California,4/29/2020,37.42948681,-120.2166639,46164,1864,0,44300,117.7394155,577608,0,4.037778355,1473.16585,0
CO,Colorado,4/29/2020,38.64423049,-104.6355054,14316,736,2275,13580,252.6287704,66341,2485,5.141100866,1170.693298,17.35820061
CT,Connecticut,4/29/2020,41.08680019,-71.7886799,26312,2087,0,24225,738.0051031,92745,0,7.931742171,2601.333357,0
DC,District of Columbia,4/29/2020,38.89907582,-77.02426894,3994,190,660,3804,565.9235791,18885,0,4.757135704,2675.880518,0
DE,Delaware,4/29/2020,38.62290881,-74.37552804,4575,137,1096,4438,469.8263645,21180,0,2.994535519,2175.065005,0
FL,Florida,4/29/2020,28.67133583,-82.17483308,32848,1171,0,31677,154.7054563,366875,5266,3.564905017,1727.884933,16.03141744
GA,Georgia,4/29/2020,32.72528337,-83.33925179,24922,1036,0,23886,245.7938064,140020,4814,4.156969746,1380.950516,19.31626675
HI,Hawaii,4/29/2020,19.9480403,-149.194191,609,16,493,593,43.01497543,29183,68,2.6272578,2061.257845,11.16584565
IA,Iowa,4/29/2020,41.96197926,-93.1826175,6376,136,2164,6240,243.2925696,39823,0,2.132998745,1519.548306,0
ID,Idaho,4/29/2020,44.17976114,-114.5212755,1952,60,1039,1892,121.2048206,20052,172,3.073770492,1245.081487,8.81147541
IL,Illinois,4/29/2020,39.79487369,-88.65905633,48102,2125,0,45977,409.8791946,242189,0,4.41769573,2063.702804,0
IN,Indiana,4/29/2020,39.83630193,-86.16071339,16588,901,0,15687,253.48434,87181,0,5.431637328,1332.229217,0
KS,Kansas,4/29/2020,38.4593703,-97.57663526,3652,127,0,3525,149.7649363,28090,504,3.47754655,1151.943335,13.80065717
KY,Kentucky,4/29/2020,37.46646798,-84.8027482,4375,225,1521,4150,127.8005482,48799,1281,5.142857143,1425.494617,29.28
LA,Louisiana,4/29/2020,30.839563,-91.09947663,27286,1801,17303,25485,593.5266743,151108,0,6.600454446,3286.91009,0
MA,Massachusetts,4/29/2020,40.98575192,-69.50445945,58302,3153,0,55149,849.4163268,254500,5515,5.408047751,3707.873746,9.459366746
MD,Maryland,4/29/2020,38.68546923,-76.02496138,20113,1016,1295,19097,338.4126925,107785,4268,5.051459255,1813.544079,21.2201064
ME,Maine,4/29/2020,43.49941891,-67.76512376,1040,51,585,989,88.58557793,17824,163,4.903846154,1518.22052,15.67307692
MI,Michigan,4/29/2020,43.50200821,-84.31642408,39262,3568,8342,35694,492.7918121,164805,0,9.087667465,2068.52821,0
MN,Minnesota,4/29/2020,45.20101058,-93.95300562,4181,301,1912,3880,84.52533395,63829,912,7.199234633,1290.401229,21.81296341
MO,Missouri,4/29/2020,38.31751803,-92.23272099,7450,330,0,7120,127.144909,73503,0,4.429530201,1254.433859,0
MS,Mississippi,4/29/2020,32.7916758,-89.59222971,6342,239,0,6103,219.0517704,64412,1088,3.768527278,2224.781242,17.15547146
MT,Montana,4/29/2020,46.72012955,-109.8300491,451,15,356,436,52.07930373,13191,61,3.32594235,1523.233028,13.52549889
NC,North Carolina,4/29/2020,35.58550831,-79.41116704,9755,363,0,9392,98.35776313,112752,0,3.721168631,1136.856433,0
ND,North Dakota,4/29/2020,47.37902286,-100.2796649,991,19,409,972,163.418632,23723,79,1.917255298,3911.988101,7.971745711
NE,Nebraska,4/29/2020,41.11807146,-98.34769384,3517,56,0,3461,230.5818241,23605,0,1.592266136,1547.592823,0
NH,New Hampshire,4/29/2020,42.70899125,-70.33397717,2010,60,798,1950,151.3385556,20145,246,2.985074627,1516.773733,12.23880597
NJ,New Jersey,4/29/2020,39.45336282,-73.04163372,113856,6442,15642,107414,1281.846031,234359,0,5.658024171,2638.52721,0
